,RegionName,City,State,lat,lon,Date,Rent
8602,"Oklahoma City, OK",Oklahoma City, OK,35.4729886,-97.5170536,2020-09,1079.0
8709,"Oklahoma City, OK",Oklahoma City, OK,35.4729886,-97.5170536,2020-10,1081.0
61,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2014-01,979.0
168,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2014-02,983.0
275,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2014-03,986.0
382,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2014-04,989.0
489,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2014-05,993.0
596,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2014-06,996.0
703,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2014-07,1000.0
810,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2014-08,1003.0
917,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2014-09,1007.0
1024,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2014-10,1011.0
1131,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2014-11,1015.0
1238,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2014-12,1019.0
1345,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2015-01,1023.0
1452,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2015-02,1026.0
1559,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2015-03,1030.0
1666,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2015-04,1033.0
1773,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2015-05,1036.0
1880,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2015-06,1039.0
1987,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2015-07,1042.0
2094,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2015-08,1045.0
2201,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2015-09,1048.0
2308,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2015-10,1050.0
2415,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2015-11,1053.0
2522,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2015-12,1055.0
2629,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2016-01,1058.0
2736,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2016-02,1061.0
2843,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2016-03,1065.0
2950,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2016-04,1068.0
3057,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2016-05,1071.0
3164,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2016-06,1075.0
3271,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2016-07,1078.0
3378,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2016-08,1081.0
3485,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2016-09,1083.0
3592,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2016-10,1086.0
3699,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2016-11,1089.0
3806,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2016-12,1092.0
3913,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2017-01,1095.0
4020,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2017-02,1098.0
4127,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2017-03,1100.0
4234,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2017-04,1103.0
4341,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2017-05,1105.0
4448,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2017-06,1107.0
4555,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2017-07,1109.0
4662,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2017-08,1112.0
4769,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2017-09,1114.0
4876,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2017-10,1116.0
4983,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2017-11,1118.0
5090,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2017-12,1120.0
5197,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2018-01,1122.0
5304,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2018-02,1124.0
5411,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2018-03,1127.0
5518,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2018-04,1129.0
5625,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2018-05,1133.0
5732,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2018-06,1136.0
5839,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2018-07,1139.0
5946,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2018-08,1143.0
6053,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2018-09,1146.0
6160,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2018-10,1149.0
6267,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2018-11,1153.0
6374,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2018-12,1156.0
6481,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2019-01,1160.0
6588,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2019-02,1163.0
6695,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2019-03,1167.0
6802,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2019-04,1170.0
6909,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2019-05,1174.0
7016,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2019-06,1177.0
7123,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2019-07,1181.0
7230,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2019-08,1185.0
7337,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2019-09,1189.0
7444,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2019-10,1193.0
7551,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2019-11,1198.0
7658,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2019-12,1203.0
7765,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2020-01,1208.0
7872,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2020-02,1213.0
7979,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2020-03,1218.0
8086,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2020-04,1223.0
8193,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2020-05,1228.0
8300,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2020-06,1233.0
8407,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2020-07,1239.0
8514,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2020-08,1244.0
8621,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2020-09,1249.0
8728,"Omaha, NE",Omaha, NE,41.2587459,-95.9383758,2020-10,1254.0
27,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2014-01,1207.0
134,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2014-02,1211.0
241,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2014-03,1215.0
348,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2014-04,1219.0
455,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2014-05,1224.0
562,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2014-06,1228.0
669,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2014-07,1232.0
776,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2014-08,1236.0
883,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2014-09,1240.0
990,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2014-10,1245.0
1097,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2014-11,1249.0
1204,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2014-12,1253.0
1311,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2015-01,1258.0
1418,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2015-02,1263.0
1525,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2015-03,1267.0
1632,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2015-04,1272.0
1739,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2015-05,1278.0
1846,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2015-06,1283.0
1953,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2015-07,1289.0
2060,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2015-08,1294.0
2167,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2015-09,1300.0
2274,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2015-10,1306.0
2381,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2015-11,1312.0
2488,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2015-12,1317.0
2595,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2016-01,1323.0
2702,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2016-02,1329.0
2809,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2016-03,1334.0
2916,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2016-04,1340.0
3023,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2016-05,1345.0
3130,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2016-06,1350.0
3237,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2016-07,1356.0
3344,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2016-08,1361.0
3451,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2016-09,1366.0
3558,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2016-10,1372.0
3665,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2016-11,1377.0
3772,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2016-12,1383.0
3879,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2017-01,1388.0
3986,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2017-02,1394.0
4093,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2017-03,1400.0
4200,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2017-04,1405.0
4307,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2017-05,1412.0
4414,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2017-06,1418.0
4521,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2017-07,1425.0
4628,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2017-08,1432.0
4735,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2017-09,1439.0
4842,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2017-10,1446.0
4949,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2017-11,1454.0
5056,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2017-12,1462.0
5163,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2018-01,1469.0
5270,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2018-02,1477.0
5377,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2018-03,1484.0
5484,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2018-04,1491.0
5591,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2018-05,1498.0
5698,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2018-06,1505.0
5805,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2018-07,1512.0
5912,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2018-08,1517.0
6019,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2018-09,1523.0
6126,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2018-10,1529.0
6233,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2018-11,1534.0
6340,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2018-12,1540.0
6447,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2019-01,1545.0
6554,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2019-02,1550.0
6661,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2019-03,1555.0
6768,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2019-04,1560.0
6875,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2019-05,1565.0
6982,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2019-06,1569.0
7089,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2019-07,1574.0
7196,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2019-08,1578.0
7303,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2019-09,1581.0
7410,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2019-10,1585.0
7517,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2019-11,1587.0
7624,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2019-12,1589.0
7731,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2020-01,1591.0
7838,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2020-02,1593.0
7945,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2020-03,1594.0
8052,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2020-04,1596.0
8159,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2020-05,1597.0
8266,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2020-06,1599.0
8373,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2020-07,1600.0
8480,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2020-08,1601.0
8587,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2020-09,1603.0
8694,"Orlando, FL",Orlando, FL,28.5421109,-81.3790304,2020-10,1604.0
5,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2014-01,1359.0
112,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2014-02,1362.0
219,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2014-03,1364.0
326,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2014-04,1367.0
433,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2014-05,1369.0
540,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2014-06,1371.0
647,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2014-07,1374.0
754,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2014-08,1376.0
861,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2014-09,1379.0
968,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2014-10,1381.0
1075,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2014-11,1384.0
1182,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2014-12,1387.0
1289,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2015-01,1390.0
1396,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2015-02,1393.0
1503,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2015-03,1396.0
1610,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2015-04,1399.0
1717,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2015-05,1403.0
1824,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2015-06,1406.0
1931,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2015-07,1409.0
2038,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2015-08,1413.0
2145,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2015-09,1417.0
2252,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2015-10,1420.0
2359,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2015-11,1424.0
2466,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2015-12,1428.0
2573,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2016-01,1431.0
2680,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2016-02,1435.0
2787,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2016-03,1438.0
2894,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2016-04,1442.0
3001,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2016-05,1445.0
3108,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2016-06,1449.0
3215,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2016-07,1452.0
3322,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2016-08,1456.0
3429,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2016-09,1459.0
3536,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2016-10,1462.0
3643,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2016-11,1465.0
3750,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2016-12,1468.0
3857,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2017-01,1470.0
3964,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2017-02,1473.0
4071,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2017-03,1475.0
4178,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2017-04,1477.0
4285,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2017-05,1479.0
4392,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2017-06,1481.0
4499,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2017-07,1483.0
4606,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2017-08,1485.0
4713,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2017-09,1487.0
4820,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2017-10,1489.0
4927,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2017-11,1492.0
5034,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2017-12,1495.0
5141,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2018-01,1499.0
5248,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2018-02,1502.0
5355,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2018-03,1506.0
5462,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2018-04,1510.0
5569,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2018-05,1514.0
5676,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2018-06,1519.0
5783,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2018-07,1523.0
5890,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2018-08,1528.0
5997,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2018-09,1532.0
6104,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2018-10,1537.0
6211,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2018-11,1541.0
6318,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2018-12,1545.0
6425,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2019-01,1549.0
6532,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2019-02,1554.0
6639,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2019-03,1558.0
6746,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2019-04,1562.0
6853,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2019-05,1566.0
6960,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2019-06,1571.0
7067,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2019-07,1575.0
7174,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2019-08,1579.0
7281,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2019-09,1583.0
7388,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2019-10,1587.0
7495,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2019-11,1589.0
7602,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2019-12,1592.0
7709,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2020-01,1594.0
7816,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2020-02,1596.0
7923,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2020-03,1598.0
8030,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2020-04,1600.0
8137,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2020-05,1602.0
8244,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2020-06,1603.0
8351,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2020-07,1605.0
8458,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2020-08,1607.0
8565,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2020-09,1608.0
8672,"Philadelphia, PA",Philadelphia, PA,39.9527237,-75.1635262,2020-10,1610.0
14,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2014-01,1003.0
121,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2014-02,1007.0
228,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2014-03,1012.0
335,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2014-04,1016.0
442,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2014-05,1021.0
549,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2014-06,1026.0
656,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2014-07,1030.0
763,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2014-08,1035.0
870,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2014-09,1040.0
977,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2014-10,1044.0
1084,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2014-11,1050.0
1191,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2014-12,1055.0
1298,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2015-01,1060.0
1405,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2015-02,1065.0
1512,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2015-03,1071.0
1619,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2015-04,1076.0
1726,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2015-05,1081.0
1833,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2015-06,1087.0
1940,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2015-07,1092.0
2047,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2015-08,1097.0
2154,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2015-09,1103.0
2261,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2015-10,1108.0
2368,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2015-11,1113.0
2475,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2015-12,1119.0
2582,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2016-01,1124.0
2689,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2016-02,1130.0
2796,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2016-03,1136.0
2903,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2016-04,1142.0
3010,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2016-05,1147.0
3117,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2016-06,1153.0
3224,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2016-07,1159.0
3331,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2016-08,1164.0
3438,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2016-09,1170.0
3545,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2016-10,1175.0
3652,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2016-11,1180.0
3759,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2016-12,1185.0
3866,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2017-01,1190.0
3973,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2017-02,1194.0
4080,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2017-03,1198.0
4187,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2017-04,1203.0
4294,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2017-05,1207.0
4401,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2017-06,1211.0
4508,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2017-07,1215.0
4615,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2017-08,1219.0
4722,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2017-09,1224.0
4829,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2017-10,1229.0
4936,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2017-11,1235.0
5043,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2017-12,1241.0
5150,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2018-01,1247.0
5257,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2018-02,1255.0
5364,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2018-03,1262.0
5471,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2018-04,1269.0
5578,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2018-05,1277.0
5685,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2018-06,1286.0
5792,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2018-07,1294.0
5899,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2018-08,1303.0
6006,"Phoenix, AZ",Phoenix, AZ,33.4484367,-112.0741417,2018-09,1311.0
